Bahasa Indonesia,Bahasa Inggris,Matematika,Fisika,Biologi,Seni,Geografi,Sejarah,Pendidikan Jasmani,Kewirausahaan,Ekonomi,MBTI,Hobi,Gaya Belajar,Jurusan Kuliah
87,87,65,63,76,70,89,95,61,78,75,ENTJ,Membaca,Auditori,Hukum
88,92,63,70,86,68,82,83,70,85,81,ESTJ,Debat,Auditori,Hukum
93,92,64,50,84,78,82,91,62,83,87,ENTJ,Debat,Visual,Hukum
98,86,64,58,70,71,95,83,66,77,90,ENTJ,Debat,Auditori,Hukum
86,89,72,70,78,70,90,82,63,80,88,ESTJ,Debat,Auditori,Hukum
96,93,75,58,78,79,93,82,65,89,78,ENTJ,Debat,Kinestetik,Hukum
89,92,74,69,79,65,87,92,65,86,88,ENTJ,Debat,Auditori,Hukum
86,88,62,59,88,84,92,83,74,76,80,ENTJ,Debat,Kinestetik,Hukum
91,90,71,57,84,75,92,89,65,83,77,ENTJ,Membaca,Visual,Hukum
96,92,66,54,81,82,81,89,72,82,76,ESTJ,Membaca,Visual,Hukum
90,86,61,67,82,80,80,85,70,89,77,ESTJ,Membaca,Visual,Hukum
100,99,71,53,87,71,92,88,80,84,85,ESTJ,Membaca,Auditori,Hukum
85,91,73,52,75,72,88,90,65,89,81,ENTJ,Membaca,Visual,Hukum
100,99,74,50,90,70,89,84,61,83,89,ENTJ,Membaca,Auditori,Hukum
94,94,65,70,81,84,92,87,68,77,79,ESTJ,Debat,Auditori,Hukum
97,85,65,56,87,76,91,81,71,76,86,ESTJ,Membaca,Visual,Hukum
94,94,69,64,89,73,84,89,79,84,81,ENTJ,Membaca,Auditori,Hukum
99,96,62,62,89,71,84,85,73,87,87,ENTJ,Debat,Auditori,Hukum
91,99,64,55,76,68,85,93,68,89,85,ESTJ,Debat,Auditori,Hukum
91,91,65,55,88,72,83,81,70,79,75,ENTJ,Membaca,Visual,Hukum
96,94,73,63,77,68,80,84,61,84,75,ESTJ,Debat,Auditori,Hukum
100,89,72,70,72,84,80,95,71,87,84,ENTJ,Membaca,Kinestetik,Hukum
98,86,66,50,86,79,94,81,78,80,87,ENTJ,Debat,Kinestetik,Hukum
92,93,67,59,70,72,83,88,65,81,87,ESTJ,Debat,Auditori,Hukum
97,90,63,51,76,84,91,80,76,75,87,ESTJ,Debat,Visual,Hukum
91,96,64,53,77,74,85,82,66,81,76,ESTJ,Debat,Auditori,Hukum
89,89,67,70,75,69,80,88,80,75,80,ENTJ,Debat,Kinestetik,Hukum
92,98,66,56,71,78,90,84,79,85,80,ENTJ,Debat,Kinestetik,Hukum
97,95,70,65,85,85,85,93,61,76,78,ENTJ,Membaca,Kinestetik,Hukum
98,98,71,63,80,74,92,94,70,75,76,ENTJ,Debat,Auditori,Hukum
85,93,75,68,72,76,83,90,68,76,82,ESTJ,Membaca,Visual,Hukum
91,85,69,54,85,76,89,93,69,76,77,ESTJ,Debat,Kinestetik,Hukum
89,96,75,68,88,73,90,82,72,78,83,ENTJ,Membaca,Kinestetik,Hukum
99,90,61,67,76,79,94,90,74,89,79,ENTJ,Debat,Auditori,Hukum
91,97,63,64,75,69,81,83,61,75,86,ENTJ,Membaca,Visual,Hukum
90,99,69,53,83,72,95,84,62,89,90,ENTJ,Membaca,Visual,Hukum
100,95,62,67,80,83,83,93,69,80,90,ESTJ,Debat,Auditori,Hukum
96,97,74,61,71,66,95,92,70,84,85,ESTJ,Debat,Auditori,Hukum
90,92,68,63,82,85,90,95,60,75,75,ESTJ,Membaca,Visual,Hukum
86,88,66,66,70,82,90,93,64,81,75,ENTJ,Debat,Visual,Hukum
95,96,60,62,81,77,81,89,61,80,78,ESTJ,Debat,Visual,Hukum
96,100,60,57,70,80,86,89,77,90,82,ESTJ,Membaca,Auditori,Hukum
99,95,62,65,82,73,90,92,67,90,80,ESTJ,Membaca,Kinestetik,Hukum
95,87,72,61,82,77,86,82,76,84,77,ENTJ,Debat,Auditori,Hukum
85,88,71,60,74,74,86,95,70,77,82,ESTJ,Membaca,Visual,Hukum
92,85,70,57,86,76,90,94,75,79,75,ENTJ,Membaca,Kinestetik,Hukum
98,89,66,65,84,73,82,83,65,82,77,ESTJ,Membaca,Visual,Hukum
85,95,71,69,78,74,93,95,74,81,86,ENTJ,Debat,Auditori,Hukum
90,94,68,63,90,81,80,91,73,80,83,ENTJ,Membaca,Kinestetik,Hukum
97,93,73,64,78,81,91,94,78,78,84,ESTJ,Membaca,Visual,Hukum
96,97,72,56,81,80,82,84,80,79,90,ESTJ,Debat,Auditori,Hukum
85,91,64,55,84,77,89,93,67,77,87,ENTJ,Membaca,Auditori,Hukum
92,88,65,64,82,71,89,86,68,75,81,ENTJ,Debat,Visual,Hukum
95,85,60,51,84,83,86,89,64,81,87,ENTJ,Membaca,Visual,Hukum
95,90,67,66,77,81,88,85,73,79,89,ENTJ,Debat,Auditori,Hukum
90,90,67,52,78,79,93,92,73,82,76,ENTJ,Debat,Visual,Hukum
85,94,69,51,89,76,87,95,65,89,75,ESTJ,Debat,Visual,Hukum
95,89,68,60,88,78,86,82,60,85,78,ESTJ,Debat,Visual,Hukum
97,85,73,55,78,69,90,82,77,85,90,ESTJ,Debat,Visual,Hukum
98,98,64,69,82,83,88,91,72,77,75,ESTJ,Membaca,Kinestetik,Hukum
91,90,74,65,85,84,88,88,77,85,86,ENTJ,Debat,Visual,Hukum
89,87,66,70,72,69,94,86,62,82,75,ESTJ,Debat,Visual,Hukum
97,85,64,52,86,77,89,80,80,78,84,ENTJ,Debat,Kinestetik,Hukum
99,87,74,65,75,81,80,88,77,77,79,ESTJ,Membaca,Auditori,Hukum
95,98,62,53,86,75,84,83,79,83,82,ESTJ,Debat,Visual,Hukum
88,87,65,70,86,68,94,81,77,84,82,ESTJ,Membaca,Kinestetik,Hukum
94,94,63,56,89,82,87,84,60,75,90,ESTJ,Membaca,Kinestetik,Hukum
85,99,69,60,79,85,87,90,71,78,79,ENTJ,Membaca,Kinestetik,Hukum
98,90,63,61,87,77,95,81,78,83,83,ENTJ,Membaca,Kinestetik,Hukum
89,97,72,61,78,78,91,92,70,89,89,ENTJ,Membaca,Visual,Hukum
100,95,71,58,74,69,89,93,77,87,90,ESTJ,Debat,Auditori,Hukum
89,96,73,69,72,77,87,85,62,86,79,ESTJ,Debat,Kinestetik,Hukum
100,89,62,64,82,84,83,82,80,87,78,ENTJ,Debat,Visual,Hukum
94,99,65,67,75,84,83,94,70,81,81,ESTJ,Membaca,Kinestetik,Hukum
100,86,63,70,83,73,94,95,72,80,83,ENTJ,Membaca,Kinestetik,Hukum
94,97,65,53,82,72,82,85,68,75,83,ESTJ,Membaca,Kinestetik,Hukum
99,90,68,52,89,72,85,86,70,85,82,ENTJ,Membaca,Visual,Hukum
92,87,69,69,82,85,94,94,69,78,75,ENTJ,Membaca,Auditori,Hukum
89,94,65,51,77,83,86,85,68,77,75,ESTJ,Debat,Visual,Hukum
92,95,60,66,73,76,95,93,64,86,85,ESTJ,Membaca,Auditori,Hukum
99,94,70,62,83,66,83,90,61,79,87,ENTJ,Debat,Kinestetik,Hukum
96,86,63,59,88,80,80,94,69,82,83,ESTJ,Debat,Visual,Hukum
98,89,60,68,73,70,82,88,73,85,75,ESTJ,Debat,Visual,Hukum
96,86,69,70,77,81,90,93,76,82,89,ESTJ,Membaca,Kinestetik,Hukum
85,93,60,56,87,82,86,87,77,76,77,ESTJ,Membaca,Auditori,Hukum
91,91,63,65,72,77,87,85,61,87,82,ENTJ,Debat,Kinestetik,Hukum
97,99,61,57,90,74,87,80,79,82,89,ESTJ,Membaca,Auditori,Hukum
86,89,74,59,89,82,81,94,69,90,89,ESTJ,Membaca,Kinestetik,Hukum
91,93,65,58,86,77,88,92,77,78,88,ESTJ,Membaca,Auditori,Hukum
97,99,64,50,86,78,89,82,71,84,81,ENTJ,Membaca,Auditori,Hukum
89,92,69,60,76,74,82,81,67,78,86,ESTJ,Debat,Auditori,Hukum
98,88,66,55,83,75,94,83,62,80,79,ESFJ,Mengajar,Auditori,Pendidikan
86,92,65,56,78,75,86,82,78,86,78,ISFJ,Mengajar,Auditori,Pendidikan
87,94,69,62,77,78,85,90,63,81,84,ESFJ,Mengajar,Visual,Pendidikan
93,93,73,66,85,82,80,86,60,78,80,ISFJ,Mengajar,Kinestetik,Pendidikan
93,99,72,54,70,74,89,80,70,90,88,ESFJ,Diskusi,Kinestetik,Pendidikan
86,98,72,52,71,72,89,80,62,86,79,ISFJ,Diskusi,Auditori,Pendidikan
98,90,61,59,82,66,84,94,71,84,90,ESFJ,Mengajar,Visual,Pendidikan
92,96,63,53,77,84,88,92,75,85,87,ESFJ,Mengajar,Auditori,Pendidikan
99,86,63,51,81,72,92,91,60,77,86,ESFJ,Mengajar,Visual,Pendidikan
90,95,63,56,70,68,89,95,67,81,77,ESFJ,Diskusi,Kinestetik,Pendidikan
89,98,69,70,84,84,84,82,75,88,83,ESFJ,Diskusi,Visual,Pendidikan
86,89,68,61,79,76,94,82,72,82,82,ESFJ,Mengajar,Visual,Pendidikan
85,88,60,69,89,77,82,94,65,85,76,ISFJ,Diskusi,Kinestetik,Pendidikan
93,89,65,69,83,82,94,82,71,79,85,ISFJ,Mengajar,Visual,Pendidikan
88,88,69,63,86,78,83,85,60,90,79,ESFJ,Mengajar,Visual,Pendidikan
98,94,70,58,87,70,93,88,79,85,75,ISFJ,Mengajar,Auditori,Pendidikan
94,91,73,70,80,74,93,87,64,76,90,ISFJ,Diskusi,Auditori,Pendidikan
94,89,66,65,71,67,80,85,67,87,88,ESFJ,Mengajar,Auditori,Pendidikan
99,94,64,69,71,74,84,83,70,90,82,ESFJ,Mengajar,Kinestetik,Pendidikan
97,94,60,62,72,83,92,90,77,85,78,ESFJ,Diskusi,Kinestetik,Pendidikan
100,88,71,67,72,68,88,90,77,77,85,ISFJ,Mengajar,Auditori,Pendidikan
95,89,68,58,80,72,80,82,75,82,84,ESFJ,Mengajar,Visual,Pendidikan
92,89,62,58,71,69,87,80,63,79,87,ESFJ,Mengajar,Auditori,Pendidikan
90,87,67,60,85,71,91,92,76,87,86,ISFJ,Diskusi,Visual,Pendidikan
93,93,65,64,73,83,91,81,69,87,75,ISFJ,Diskusi,Auditori,Pendidikan
100,93,67,50,89,65,85,93,77,89,79,ESFJ,Diskusi,Kinestetik,Pendidikan
99,89,72,59,79,85,94,91,79,80,77,ISFJ,Mengajar,Auditori,Pendidikan
86,94,63,54,79,67,89,81,63,76,88,ESFJ,Diskusi,Visual,Pendidikan
94,93,60,56,87,74,81,92,63,81,88,ISFJ,Diskusi,Auditori,Pendidikan
89,91,62,54,75,82,90,88,60,83,76,ISFJ,Diskusi,Kinestetik,Pendidikan
91,96,73,52,74,66,84,91,77,86,79,ESFJ,Diskusi,Kinestetik,Pendidikan
90,92,68,54,74,67,81,92,70,89,78,ESFJ,Diskusi,Auditori,Pendidikan
93,88,71,56,77,79,80,87,61,86,75,ESFJ,Mengajar,Kinestetik,Pendidikan
94,100,71,58,90,66,93,84,61,83,83,ISFJ,Mengajar,Auditori,Pendidikan
93,98,73,58,77,83,83,85,64,82,87,ESFJ,Diskusi,Kinestetik,Pendidikan
87,89,71,69,88,73,91,83,74,84,79,ISFJ,Diskusi,Visual,Pendidikan
89,92,63,69,79,69,83,86,79,77,85,ESFJ,Diskusi,Visual,Pendidikan
89,86,63,64,87,72,83,85,74,80,78,ESFJ,Diskusi,Auditori,Pendidikan
99,96,74,52,77,79,90,95,75,82,86,ESFJ,Diskusi,Kinestetik,Pendidikan
95,94,72,58,73,81,88,80,80,77,90,ISFJ,Mengajar,Kinestetik,Pendidikan
98,88,70,57,73,72,84,84,70,80,89,ESFJ,Diskusi,Kinestetik,Pendidikan
100,86,62,53,73,66,89,95,69,76,78,ESFJ,Diskusi,Visual,Pendidikan
98,93,70,61,88,72,84,94,68,83,88,ESFJ,Diskusi,Visual,Pendidikan
94,91,73,57,74,76,80,82,63,79,89,ISFJ,Mengajar,Visual,Pendidikan
86,90,74,51,80,67,86,93,76,88,80,ISFJ,Mengajar,Kinestetik,Pendidikan
99,95,69,67,73,68,80,80,63,84,77,ESFJ,Mengajar,Kinestetik,Pendidikan
92,97,60,62,88,66,80,87,64,82,87,ISFJ,Mengajar,Visual,Pendidikan
85,95,63,50,75,65,88,93,65,81,77,ESFJ,Diskusi,Kinestetik,Pendidikan
99,85,64,60,75,79,88,88,78,80,79,ISFJ,Mengajar,Kinestetik,Pendidikan
89,97,63,50,81,79,86,90,64,79,77,ISFJ,Diskusi,Visual,Pendidikan
98,100,62,61,89,67,88,87,75,80,84,ESFJ,Mengajar,Kinestetik,Pendidikan
90,95,70,68,76,83,88,90,61,78,79,ESFJ,Diskusi,Visual,Pendidikan
85,91,72,51,88,70,87,83,80,86,80,ESFJ,Mengajar,Auditori,Pendidikan
85,94,60,50,86,75,81,90,68,76,84,ESFJ,Mengajar,Visual,Pendidikan
96,96,71,57,81,80,82,93,66,86,89,ISFJ,Mengajar,Auditori,Pendidikan
87,86,73,59,79,78,87,93,76,81,85,ISFJ,Mengajar,Visual,Pendidikan
97,87,70,53,89,69,85,92,67,76,76,ISFJ,Diskusi,Kinestetik,Pendidikan
91,97,74,60,74,85,81,87,70,75,89,ESFJ,Diskusi,Kinestetik,Pendidikan
100,95,60,50,86,72,89,87,64,75,79,ISFJ,Diskusi,Visual,Pendidikan
94,85,74,66,88,76,81,87,63,81,82,ISFJ,Diskusi,Auditori,Pendidikan
92,90,67,67,79,75,91,89,68,89,88,ESFJ,Mengajar,Auditori,Pendidikan
98,94,68,69,90,85,85,87,79,90,89,ESFJ,Diskusi,Visual,Pendidikan
86,93,70,62,85,66,81,94,60,76,81,ISFJ,Mengajar,Visual,Pendidikan
98,94,63,58,86,72,83,92,61,84,83,ESFJ,Mengajar,Auditori,Pendidikan
99,91,70,61,89,76,93,95,79,80,89,ISFJ,Mengajar,Kinestetik,Pendidikan
95,94,72,61,78,69,86,87,65,76,75,ISFJ,Diskusi,Auditori,Pendidikan
85,96,74,58,75,84,94,87,64,80,85,ISFJ,Diskusi,Visual,Pendidikan
85,85,60,55,81,75,91,84,62,77,87,ISFJ,Diskusi,Kinestetik,Pendidikan
97,91,71,66,87,72,90,84,65,90,90,ISFJ,Mengajar,Kinestetik,Pendidikan
99,86,73,66,83,73,86,95,75,75,80,ISFJ,Diskusi,Kinestetik,Pendidikan
94,94,75,70,72,82,80,94,67,78,78,ISFJ,Mengajar,Visual,Pendidikan
86,91,68,59,70,70,81,93,70,78,88,ISFJ,Mengajar,Kinestetik,Pendidikan
92,87,67,67,90,82,91,86,67,81,88,ISFJ,Mengajar,Visual,Pendidikan
97,85,67,59,90,77,91,88,72,89,89,ISFJ,Diskusi,Kinestetik,Pendidikan
93,92,67,63,78,73,82,82,71,88,88,ISFJ,Diskusi,Kinestetik,Pendidikan
88,89,70,62,84,72,93,80,79,87,86,ESFJ,Mengajar,Auditori,Pendidikan
90,90,64,67,81,82,87,95,65,83,83,ISFJ,Diskusi,Kinestetik,Pendidikan
91,91,66,62,84,74,80,89,67,84,80,ISFJ,Mengajar,Kinestetik,Pendidikan
95,97,65,53,74,75,91,86,60,75,86,ISFJ,Diskusi,Auditori,Pendidikan
91,97,70,63,87,71,85,85,68,77,79,ESFJ,Diskusi,Visual,Pendidikan
89,89,66,63,83,65,80,92,76,90,86,ISFJ,Diskusi,Auditori,Pendidikan
98,90,60,67,88,72,91,86,78,75,86,ESFJ,Diskusi,Auditori,Pendidikan
86,91,67,69,78,81,84,85,63,88,76,ESFJ,Diskusi,Auditori,Pendidikan
90,85,60,56,82,73,81,83,65,75,83,ESFJ,Mengajar,Visual,Pendidikan
89,96,73,63,70,80,86,86,72,86,80,ISFJ,Diskusi,Auditori,Pendidikan
89,85,72,69,85,77,95,87,67,86,90,ISFJ,Mengajar,Auditori,Pendidikan
90,96,62,63,89,66,80,81,79,89,77,ISFJ,Diskusi,Visual,Pendidikan
85,86,69,61,90,66,89,89,69,82,81,ESFJ,Mengajar,Visual,Pendidikan
89,100,70,55,82,83,95,81,69,76,84,ESFJ,Mengajar,Auditori,Pendidikan
85,92,73,61,89,85,90,83,65,77,85,ESFJ,Diskusi,Kinestetik,Pendidikan
85,90,70,55,89,80,81,92,61,81,78,ISFJ,Diskusi,Visual,Pendidikan
92,91,65,50,76,71,83,87,74,79,89,ESFJ,Diskusi,Auditori,Pendidikan
98,93,66,66,81,74,94,92,80,82,75,ISFJ,Mengajar,Visual,Pendidikan
92,94,66,66,80,71,89,95,74,76,85,ESFJ,Mengajar,Kinestetik,Pendidikan
88,86,66,50,88,76,93,93,69,88,81,ISFJ,Diskusi,Visual,Pendidikan
91,87,61,57,83,72,90,85,65,83,88,ESFJ,Diskusi,Visual,Pendidikan
94,89,74,70,90,76,87,93,72,80,76,ESFJ,Diskusi,Auditori,Pendidikan
98,93,68,69,74,78,85,85,66,81,84,ESFJ,Mengajar,Auditori,Pendidikan
97,94,63,56,77,75,87,94,65,82,86,ISFJ,Diskusi,Visual,Pendidikan
86,94,61,57,87,76,92,93,73,90,82,ISFJ,Mengajar,Kinestetik,Pendidikan
95,95,70,55,75,71,93,94,75,76,86,ESFJ,Mengajar,Visual,Pendidikan
99,85,74,68,72,74,82,93,61,80,89,ESFJ,Mengajar,Auditori,Pendidikan
90,97,71,56,72,79,90,85,71,88,88,ESFJ,Mengajar,Kinestetik,Pendidikan
88,92,63,57,86,83,86,81,71,83,85,ESFJ,Mengajar,Auditori,Pendidikan
86,85,65,56,83,77,94,84,62,76,80,ESFJ,Diskusi,Visual,Pendidikan
96,86,73,60,77,80,92,95,63,84,84,ESFJ,Diskusi,Kinestetik,Pendidikan
95,93,67,54,76,84,80,85,75,76,81,ISFJ,Diskusi,Kinestetik,Pendidikan
94,86,64,63,73,66,88,90,76,90,83,ESFJ,Mengajar,Visual,Pendidikan
94,90,71,69,84,85,95,87,70,88,90,ESFJ,Mengajar,Kinestetik,Pendidikan
87,85,74,53,81,77,88,81,68,80,76,ESFJ,Mengajar,Visual,Pendidikan
86,94,70,62,76,80,88,95,77,78,81,ISFJ,Diskusi,Auditori,Pendidikan
85,95,74,69,78,72,90,89,73,79,90,ISFJ,Mengajar,Visual,Pendidikan
100,96,67,65,83,76,85,87,67,83,78,ISFJ,Mengajar,Kinestetik,Pendidikan
90,87,73,60,84,82,84,87,63,78,79,ISFJ,Diskusi,Kinestetik,Pendidikan
89,88,65,51,90,79,86,85,71,82,76,ESFJ,Diskusi,Auditori,Pendidikan
97,89,65,55,82,77,92,93,78,87,89,ESFJ,Mengajar,Kinestetik,Pendidikan
88,94,73,70,87,79,89,80,68,78,86,ESFJ,Mengajar,Kinestetik,Pendidikan
92,91,71,68,70,74,94,85,69,79,76,ESFJ,Mengajar,Auditori,Pendidikan
91,94,74,64,81,81,92,87,60,87,89,ISFJ,Mengajar,Kinestetik,Pendidikan
99,91,69,50,70,72,93,87,79,81,77,ISFJ,Mengajar,Kinestetik,Pendidikan
91,89,73,69,78,73,88,85,79,82,76,ISFJ,Diskusi,Kinestetik,Pendidikan
98,89,70,56,80,82,90,89,70,83,80,ISFJ,Mengajar,Kinestetik,Pendidikan
86,87,74,54,71,78,94,83,70,85,89,ISFJ,Mengajar,Visual,Pendidikan
88,90,73,63,76,80,94,81,66,87,75,ISFJ,Mengajar,Auditori,Pendidikan
87,95,75,66,70,72,83,80,75,89,77,ESFJ,Mengajar,Visual,Pendidikan
98,95,74,51,76,85,88,88,80,79,87,ISFJ,Mengajar,Auditori,Pendidikan
98,95,63,50,70,74,86,94,80,84,83,ESFJ,Diskusi,Kinestetik,Pendidikan
100,99,65,70,80,78,94,89,75,81,85,ESFJ,Mengajar,Auditori,Pendidikan
88,89,72,50,72,72,86,81,67,77,88,ESFJ,Mengajar,Visual,Pendidikan
98,98,64,50,82,82,89,87,68,84,81,ISFJ,Mengajar,Visual,Pendidikan
87,93,61,57,71,67,89,95,73,89,89,ISFJ,Mengajar,Kinestetik,Pendidikan
96,94,72,51,72,70,81,85,61,83,75,ISFJ,Diskusi,Auditori,Pendidikan
95,88,66,57,77,79,88,81,79,76,83,ESFJ,Mengajar,Auditori,Pendidikan
99,99,74,65,72,75,90,86,79,76,84,ESFJ,Mengajar,Kinestetik,Pendidikan
87,86,71,59,87,72,92,82,64,81,76,ISFJ,Diskusi,Visual,Pendidikan
100,88,72,52,80,85,91,81,65,85,83,ISFJ,Diskusi,Auditori,Pendidikan
93,100,60,56,83,69,92,87,64,76,86,ISFJ,Mengajar,Kinestetik,Pendidikan
97,92,60,61,87,70,91,82,80,77,90,ESFJ,Diskusi,Kinestetik,Pendidikan
97,94,63,57,90,69,83,86,78,83,81,ESFJ,Diskusi,Auditori,Pendidikan
99,92,72,56,72,76,85,91,65,88,78,ESFJ,Diskusi,Visual,Pendidikan
90,92,75,63,90,71,93,93,74,85,82,ISFJ,Diskusi,Kinestetik,Pendidikan
89,93,63,55,72,84,88,94,64,77,83,ESFJ,Mengajar,Kinestetik,Pendidikan
89,88,67,54,84,74,94,81,63,90,85,ISFJ,Diskusi,Auditori,Pendidikan
97,87,73,62,72,75,88,84,72,81,81,ISFJ,Diskusi,Visual,Pendidikan
90,85,69,66,80,73,89,88,65,86,84,ESFJ,Mengajar,Kinestetik,Pendidikan
90,88,65,64,80,85,95,91,66,82,81,ISFJ,Mengajar,Auditori,Pendidikan
89,100,73,59,81,74,89,93,76,89,80,ISFJ,Diskusi,Visual,Pendidikan
98,96,69,50,83,71,82,87,72,85,82,ISFJ,Diskusi,Visual,Pendidikan
94,100,63,57,77,80,85,91,70,81,76,ESFJ,Diskusi,Visual,Pendidikan
98,85,65,64,71,72,92,87,67,84,80,ISFJ,Diskusi,Auditori,Pendidikan
85,92,67,70,86,74,86,90,63,75,76,ISFJ,Diskusi,Visual,Pendidikan
100,88,73,62,72,79,91,80,72,79,78,ESFJ,Diskusi,Auditori,Pendidikan
88,93,67,63,86,77,83,82,63,82,88,ISFJ,Diskusi,Kinestetik,Pendidikan
93,95,66,58,70,77,95,87,76,85,84,ESFJ,Diskusi,Visual,Pendidikan
85,93,60,59,84,77,87,88,76,79,84,ISFJ,Mengajar,Auditori,Pendidikan
94,94,66,64,70,70,83,91,60,76,77,ISFJ,Diskusi,Visual,Pendidikan
85,86,73,60,76,71,94,80,68,87,82,ISFJ,Diskusi,Visual,Pendidikan
95,90,71,58,85,69,92,92,61,81,79,ESFJ,Diskusi,Kinestetik,Pendidikan
89,97,71,70,78,69,86,90,69,85,89,ESFJ,Diskusi,Visual,Pendidikan
89,85,64,51,76,70,87,91,74,75,87,ESFJ,Mengajar,Kinestetik,Pendidikan
96,100,68,61,71,73,83,88,68,80,81,ISFJ,Diskusi,Auditori,Pendidikan
97,86,65,62,80,70,88,87,64,80,79,ESFJ,Diskusi,Kinestetik,Pendidikan
97,91,64,55,87,74,82,89,76,82,84,ESFJ,Mengajar,Kinestetik,Pendidikan
94,89,70,63,89,85,92,82,76,86,81,ESFJ,Diskusi,Visual,Pendidikan
85,92,74,61,74,76,88,88,68,87,84,ISFJ,Mengajar,Auditori,Pendidikan
98,92,74,64,85,76,89,84,65,84,78,ESFJ,Mengajar,Kinestetik,Pendidikan
92,98,72,55,83,72,85,95,75,80,77,ESFJ,Mengajar,Kinestetik,Pendidikan
88,100,60,70,78,68,93,80,65,88,83,ESFJ,Mengajar,Kinestetik,Pendidikan
95,98,65,67,73,67,88,85,78,85,90,ISFJ,Mengajar,Visual,Pendidikan
99,95,68,54,76,82,82,80,80,84,83,ISFJ,Mengajar,Visual,Pendidikan
97,95,64,55,89,68,86,93,73,82,80,ESFJ,Diskusi,Auditori,Pendidikan
85,87,68,69,88,69,80,81,77,80,89,ESFJ,Diskusi,Visual,Pendidikan
85,100,74,50,81,83,80,81,71,78,76,ISFJ,Diskusi,Visual,Pendidikan
93,89,63,61,76,75,94,92,62,88,90,ISFJ,Mengajar,Auditori,Pendidikan
85,97,68,64,70,74,93,91,72,89,89,ESFJ,Mengajar,Auditori,Pendidikan
98,89,62,59,88,72,89,84,68,81,76,ISFJ,Mengajar,Visual,Pendidikan
98,86,70,58,74,85,88,85,62,80,79,ISFJ,Mengajar,Auditori,Pendidikan
85,96,64,63,81,75,92,92,71,76,89,ESFJ,Mengajar,Auditori,Pendidikan
86,87,67,67,78,80,88,80,73,85,89,ISFJ,Diskusi,Visual,Pendidikan
88,89,67,57,83,82,88,91,76,88,76,ESFJ,Diskusi,Visual,Pendidikan
92,85,61,70,84,84,91,86,71,86,76,ESFJ,Mengajar,Kinestetik,Pendidikan
98,98,62,69,78,74,81,83,64,79,87,ISFJ,Mengajar,Visual,Pendidikan
94,99,63,69,74,78,87,90,74,78,79,ESFJ,Diskusi,Visual,Pendidikan
92,93,74,64,71,83,89,93,64,87,90,ISFJ,Diskusi,Auditori,Pendidikan
93,87,73,64,83,65,95,86,80,90,82,ISFJ,Diskusi,Kinestetik,Pendidikan
92,90,72,62,84,71,85,89,70,81,82,ESFJ,Diskusi,Visual,Pendidikan
96,99,73,51,86,69,85,82,70,86,81,ESFJ,Mengajar,Kinestetik,Pendidikan
87,98,75,70,86,66,90,85,74,79,82,ISFJ,Diskusi,Kinestetik,Pendidikan
93,90,62,62,89,71,84,95,73,79,84,ESFJ,Mengajar,Kinestetik,Pendidikan
88,90,62,65,77,81,93,80,65,85,76,ISFJ,Diskusi,Visual,Pendidikan
89,95,69,62,88,70,87,89,67,84,81,ESFJ,Mengajar,Visual,Pendidikan
93,88,74,70,84,68,94,80,73,79,90,ISFJ,Mengajar,Kinestetik,Pendidikan
85,85,73,63,83,65,93,81,75,82,88,ISFJ,Diskusi,Auditori,Pendidikan
86,96,60,56,76,84,85,87,72,85,83,ESFJ,Mengajar,Visual,Pendidikan
87,92,73,68,88,81,94,91,70,78,89,ESFJ,Mengajar,Auditori,Pendidikan
86,94,66,64,89,70,86,90,72,86,79,ESFJ,Mengajar,Auditori,Pendidikan
94,91,70,69,75,81,88,87,73,80,75,ESFJ,Diskusi,Auditori,Pendidikan
86,89,70,67,75,72,95,91,77,80,89,ESFJ,Diskusi,Kinestetik,Pendidikan
89,99,73,51,72,83,83,95,75,78,76,ESFP,Fotografi,Visual,Pariwisata
90,92,70,70,75,72,86,95,77,90,82,ENFP,Fotografi,Kinestetik,Pariwisata
96,93,69,57,72,67,94,86,76,90,84,ESFP,Fotografi,Visual,Pariwisata
96,100,70,66,89,72,84,84,66,80,76,ESFP,Traveling,Auditori,Pariwisata
98,100,75,62,84,81,86,91,63,87,86,ENFP,Traveling,Visual,Pariwisata
89,98,70,68,76,76,88,87,62,77,90,ENFP,Fotografi,Visual,Pariwisata
97,92,73,64,84,81,92,89,60,85,86,ENFP,Fotografi,Auditori,Pariwisata
92,89,71,68,88,72,85,87,70,87,83,ENFP,Traveling,Kinestetik,Pariwisata
95,91,68,70,72,68,84,95,80,81,88,ESFP,Fotografi,Kinestetik,Pariwisata
87,100,63,60,90,65,84,85,67,75,89,ESFP,Traveling,Visual,Pariwisata
96,90,72,56,72,85,85,93,62,79,78,ESFP,Fotografi,Kinestetik,Pariwisata
87,92,68,58,79,67,94,82,65,83,82,ESFP,Fotografi,Auditori,Pariwisata
91,85,73,68,75,75,94,89,61,77,83,ENFP,Fotografi,Visual,Pariwisata
94,88,60,53,88,69,93,82,60,87,83,ESFP,Fotografi,Auditori,Pariwisata
89,94,61,55,82,77,88,80,65,86,80,ENFP,Fotografi,Visual,Pariwisata
93,92,65,54,83,77,84,83,76,76,75,ESFP,Fotografi,Auditori,Pariwisata
97,86,74,55,76,76,89,82,80,89,82,ESFP,Fotografi,Kinestetik,Pariwisata
96,90,69,65,74,69,84,89,77,90,80,ESFP,Traveling,Visual,Pariwisata
